,Booking_ID,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,avg_price_per_room,is_canceled,arrival_day
14841,INN14842,0,2,192,2018,6,2018-06-24,Offline,95.0,0,24
14842,INN14843,0,2,102,2017,10,2017-10-16,Offline,101.5,1,16
14843,INN14844,2,1,110,2017,7,2017-07-25,Offline,94.5,1,25
14844,INN14845,2,2,204,2017,10,2017-10-09,Offline,72.75,0,9
14845,INN14846,1,2,233,2018,10,2018-10-14,Offline,90.0,1,14
14846,INN14847,1,3,285,2018,10,2018-10-03,Offline,100.0,1,3
14847,INN14848,2,1,57,2017,10,2017-10-10,Online,84.69,0,10
14848,INN14849,0,3,66,2018,6,2018-06-29,Online,150.3,1,29
14849,INN14850,1,0,36,2018,8,2018-08-07,Online,214.76,0,7
14850,INN14851,0,2,26,2018,5,2018-05-20,Online,120.12,0,20
14851,INN14852,2,3,62,2018,2,2018-02-26,Online,73.95,1,26
14852,INN14853,0,2,101,2018,6,2018-06-17,Offline,95.88,1,17
14853,INN14854,0,1,0,2018,6,2018-06-02,Online,158.0,0,2
14854,INN14855,2,5,5,2018,2,2018-02-20,Online,85.0,1,20
14855,INN14856,2,1,1,2018,2,2018-02-28,Offline,60.0,1,28
14856,INN14857,1,3,217,2018,9,2018-09-01,Offline,80.75,0,1
14857,INN14858,0,2,1,2017,9,2017-09-04,Offline,116.0,0,4
14858,INN14859,0,3,3,2018,2,2018-02-25,Offline,81.0,0,25
14859,INN14860,0,1,0,2018,10,2018-10-20,Corporate,112.0,0,20
14860,INN14861,2,3,53,2018,3,2018-03-19,Offline,70.0,0,19
14861,INN14862,0,1,27,2018,6,2018-06-09,Offline,120.0,0,9
14862,INN14863,0,3,127,2018,10,2018-10-12,Online,132.3,1,12
14863,INN14864,2,2,41,2017,11,2017-11-01,Offline,60.0,0,1
14864,INN14865,0,2,164,2017,10,2017-10-02,Offline,100.0,0,2
14865,INN14866,0,2,256,2018,8,2018-08-26,Offline,72.25,0,26
14866,INN14867,0,1,113,2018,10,2018-10-13,Online,108.0,1,13
14867,INN14868,0,3,8,2018,11,2018-11-03,Online,116.67,0,3
14868,INN14869,0,3,133,2018,8,2018-08-16,Online,124.8,1,16
14869,INN14870,1,4,73,2018,7,2018-07-04,Online,150.3,1,4
14870,INN14871,0,3,8,2017,12,2017-12-15,Offline,58.0,0,15
14871,INN14872,0,2,119,2017,8,2017-08-05,Online,76.5,0,5
14872,INN14873,0,3,160,2017,12,2017-12-30,Offline,70.0,0,30
14873,INN14874,0,3,260,2018,9,2018-09-22,Online,113.4,1,22
14874,INN14875,2,2,134,2017,12,2017-12-04,Offline,65.0,0,4
14875,INN14876,1,3,250,2018,9,2018-09-26,Offline,95.0,1,26
14876,INN14877,0,1,132,2018,10,2018-10-21,Online,179.0,0,21
14877,INN14878,2,2,15,2017,12,2017-12-04,Online,113.5,0,4
14878,INN14879,2,2,60,2018,3,2018-03-20,Offline,75.0,1,20
14879,INN14880,2,2,28,2018,2,2018-02-05,Online,77.39,0,5
14880,INN14881,2,3,39,2018,3,2018-03-12,Online,136.08,0,12
14881,INN14882,1,1,11,2018,11,2018-11-19,Online,90.0,0,19
14882,INN14883,0,2,192,2018,6,2018-06-24,Offline,95.0,0,24
14883,INN14884,2,1,93,2018,10,2018-10-15,Offline,115.0,1,15
14884,INN14885,2,1,80,2018,4,2018-04-10,Offline,100.0,1,10
14885,INN14886,0,1,1,2017,8,2017-08-11,Online,105.0,0,11
14886,INN14887,1,0,166,2018,8,2018-08-29,Online,128.7,1,29
14887,INN14888,0,2,44,2018,10,2018-10-28,Offline,100.0,0,28
14888,INN14889,0,4,13,2018,2,2018-02-03,Corporate,96.0,0,3
14889,INN14890,0,2,257,2017,7,2017-07-01,Offline,101.5,1,1
14890,INN14891,0,1,23,2018,5,2018-05-18,Online,120.12,0,18
14891,INN14892,2,2,108,2018,4,2018-04-16,Online,75.76,0,16
14892,INN14893,0,1,4,2018,2,2018-02-06,Online,81.0,0,6
14893,INN14894,2,1,40,2017,10,2017-10-31,Offline,65.0,0,31
14894,INN14895,1,5,147,2018,9,2018-09-12,Online,126.9,1,12
14895,INN14896,1,2,174,2018,7,2018-07-04,Online,85.5,1,4
14896,INN14897,2,1,67,2018,6,2018-06-12,Offline,80.75,0,12
14897,INN14898,2,1,97,2018,10,2018-10-30,Offline,80.75,1,30
14898,INN14899,1,3,50,2018,3,2018-03-21,Online,93.5,0,21
14899,INN14900,0,1,10,2018,9,2018-09-30,Online,195.0,0,30
14900,INN14901,0,1,42,2018,2,2018-02-20,Online,80.3,0,20
14901,INN14902,0,1,1,2018,10,2018-10-29,Online,203.81,0,29
14902,INN14903,0,2,7,2017,8,2017-08-26,Online,90.0,0,26
14903,INN14904,0,2,315,2018,12,2018-12-02,Offline,52.0,0,2
14904,INN14905,2,0,71,2018,10,2018-10-30,Online,75.54,0,30
14905,INN14906,1,1,1,2018,4,2018-04-23,Online,116.0,0,23
14906,INN14907,0,1,0,2018,11,2018-11-24,Corporate,67.0,0,24
14907,INN14908,2,0,386,2018,10,2018-10-23,Offline,115.0,1,23
14908,INN14909,2,3,45,2018,3,2018-03-10,Online,67.15,0,10
14909,INN14910,1,2,12,2018,2,2018-02-05,Online,85.0,1,5
14910,INN14911,0,1,1,2018,3,2018-03-15,Online,97.0,0,15
14911,INN14912,1,1,247,2018,6,2018-06-06,Offline,115.0,1,6
14912,INN14913,1,2,118,2018,6,2018-06-06,Offline,110.0,0,6
14913,INN14914,2,5,115,2018,8,2018-08-22,Offline,82.45,0,22
14914,INN14915,0,3,1,2018,6,2018-06-21,Complementary,0.0,0,21
14915,INN14916,0,3,67,2018,12,2018-12-27,Online,168.9,1,27
14916,INN14917,1,2,118,2018,4,2018-04-29,Online,99.3,1,29
14917,INN14918,2,5,19,2018,9,2018-09-06,Online,162.29,0,6
14918,INN14919,1,3,151,2018,12,2018-12-26,Online,164.05,0,26
14919,INN14920,0,1,12,2018,8,2018-08-26,Online,164.0,0,26
14920,INN14921,2,1,62,2018,9,2018-09-03,Online,109.8,0,3
14921,INN14922,0,2,9,2018,1,2018-01-29,Online,77.75,0,29
14922,INN14923,1,0,3,2018,10,2018-10-09,Online,195.0,0,9
14923,INN14924,0,3,91,2018,4,2018-04-12,Online,90.9,0,12
14924,INN14925,0,3,55,2018,10,2018-10-13,Online,102.04,0,13
14925,INN14926,2,4,150,2018,7,2018-07-24,Online,99.45,0,24
14926,INN14927,2,3,244,2018,10,2018-10-30,Online,85.85,1,30
14927,INN14928,1,5,349,2018,10,2018-10-04,Offline,90.0,1,4
14928,INN14929,1,2,28,2018,11,2018-11-25,Online,104.0,1,25
14929,INN14930,2,3,14,2018,3,2018-03-31,Online,161.0,0,31
14930,INN14931,0,4,75,2018,9,2018-09-14,Online,149.4,0,14
14931,INN14932,0,1,1,2017,9,2017-09-30,Corporate,65.0,0,30
14932,INN14933,0,3,213,2018,6,2018-06-07,Offline,130.0,1,7
14933,INN14934,1,0,90,2018,4,2018-04-11,Online,105.3,0,11
14934,INN14935,1,2,94,2017,11,2017-11-23,Online,65.45,0,23
14935,INN14936,0,2,119,2018,7,2018-07-14,Online,177.3,0,14
14936,INN14937,1,2,273,2018,5,2018-05-13,Offline,95.0,1,13
14937,INN14938,1,3,47,2017,10,2017-10-19,Offline,72.36,0,19
14938,INN14939,1,0,46,2018,11,2018-11-20,Online,86.4,1,20
14939,INN14940,0,2,148,2017,9,2017-09-11,Online,93.5,0,11
14940,INN14941,2,3,92,2018,8,2018-08-20,Online,107.1,1,20
14941,INN14942,0,2,74,2017,9,2017-09-18,Offline,109.0,0,18
14942,INN14943,0,3,88,2018,4,2018-04-06,Online,100.72,0,6
14943,INN14944,2,0,146,2018,4,2018-04-24,Offline,95.0,1,24
14944,INN14945,1,1,72,2018,4,2018-04-23,Online,118.8,0,23
14945,INN14946,2,1,11,2017,12,2017-12-26,Online,92.58,0,26
14946,INN14947,1,3,45,2018,3,2018-03-28,Online,143.65,1,28
14947,INN14948,0,2,2,2018,8,2018-08-19,Online,133.0,0,19
14948,INN14949,1,3,322,2018,5,2018-05-19,Offline,80.0,1,19
14949,INN14950,1,4,106,2018,7,2018-07-18,Online,141.3,0,18
14950,INN14951,1,0,5,2018,8,2018-08-29,Offline,75.0,0,29
14951,INN14952,0,4,134,2018,7,2018-07-13,Online,89.25,0,13
14952,INN14953,0,2,14,2018,11,2018-11-03,Online,100.0,0,3
14953,INN14954,0,4,175,2018,8,2018-08-31,Online,112.63,1,31
14954,INN14955,1,4,141,2018,7,2018-07-06,Online,107.95,0,6
14955,INN14956,1,1,43,2018,3,2018-03-14,Online,81.9,1,14
14956,INN14957,0,1,0,2018,2,2018-02-10,Complementary,0.0,0,10
14957,INN14958,1,0,9,2018,4,2018-04-11,Online,95.0,1,11
14958,INN14959,2,3,16,2018,10,2018-10-29,Online,106.0,0,29
14959,INN14960,2,3,359,2018,10,2018-10-14,Offline,78.0,0,14
14960,INN14961,2,0,27,2018,9,2018-09-25,Online,89.1,1,25
14961,INN14962,2,2,42,2018,3,2018-03-20,Online,86.98,1,20
14962,INN14963,0,2,74,2017,9,2017-09-18,Offline,109.0,0,18
14963,INN14964,1,1,301,2018,7,2018-07-30,Offline,90.0,0,30
14964,INN14965,0,2,273,2017,7,2017-07-17,Offline,87.0,0,17
14965,INN14966,1,2,49,2018,3,2018-03-07,Online,87.3,1,7
14966,INN14967,2,4,22,2017,9,2017-09-04,Online,122.5,0,4
14967,INN14968,1,0,4,2017,10,2017-10-19,Online,90.0,0,19
14968,INN14969,2,3,75,2018,4,2018-04-29,Online,135.15,1,29
14969,INN14970,2,0,18,2018,11,2018-11-06,Online,155.0,0,6
14970,INN14971,0,4,117,2018,4,2018-04-20,Online,99.45,1,20
14971,INN14972,0,1,26,2018,6,2018-06-08,Offline,120.0,0,8
14972,INN14973,0,3,58,2018,11,2018-11-10,Offline,75.0,0,10
14973,INN14974,0,1,98,2018,9,2018-09-21,Corporate,65.0,0,21
14974,INN14975,2,2,24,2018,10,2018-10-16,Offline,85.0,0,16
14975,INN14976,1,1,27,2018,9,2018-09-26,Online,111.2,1,26
14976,INN14977,0,1,10,2018,2,2018-02-06,Online,93.0,0,6
14977,INN14978,1,3,28,2018,10,2018-10-06,Online,205.0,0,6
14978,INN14979,0,2,1,2018,10,2018-10-28,Online,149.0,0,28
14979,INN14980,2,3,6,2018,10,2018-10-30,Online,102.41,0,30
14980,INN14981,0,3,146,2018,5,2018-05-19,Online,121.55,0,19
14981,INN14982,2,1,116,2018,2,2018-02-28,Online,1.0,0,28
14982,INN14983,1,3,141,2018,8,2018-08-22,Online,103.05,1,22
14983,INN14984,0,2,20,2018,8,2018-08-03,Online,240.0,1,3
14984,INN14985,4,6,125,2018,9,2018-09-04,Online,99.79,0,4
14985,INN14986,2,4,165,2018,7,2018-07-31,Offline,72.25,1,31
14986,INN14987,2,1,18,2018,10,2018-10-29,Online,140.0,1,29
14987,INN14988,2,0,146,2018,4,2018-04-24,Offline,95.0,1,24
14988,INN14989,1,1,10,2018,8,2018-08-08,Online,207.9,0,8
14989,INN14990,1,3,88,2018,10,2018-10-10,Online,108.0,1,10
14990,INN14991,0,2,322,2018,12,2018-12-09,Offline,52.0,0,9
14991,INN14992,0,4,115,2018,8,2018-08-03,Online,123.75,0,3
14992,INN14993,0,2,256,2018,6,2018-06-15,Offline,115.0,1,15
14993,INN14994,0,3,104,2017,12,2017-12-03,Offline,75.0,0,3
14994,INN14995,2,5,87,2018,6,2018-06-08,Online,93.55,1,8
14995,INN14996,0,1,5,2018,12,2018-12-20,Online,105.0,0,20
14996,INN14997,0,4,27,2018,11,2018-11-23,Online,68.07,0,23
14997,INN14998,0,4,14,2018,12,2018-12-07,Online,77.78,0,7
14998,INN14999,1,4,26,2017,10,2017-10-05,Online,106.93,0,5
14999,INN15000,0,2,5,2018,2,2018-02-12,Online,91.0,1,12
15000,INN15001,2,1,1,2017,12,2017-12-06,Offline,66.0,0,6
15001,INN15002,2,2,31,2018,11,2018-11-13,Corporate,77.0,0,13
15002,INN15003,0,2,273,2017,7,2017-07-17,Offline,87.0,0,17
15003,INN15004,2,1,117,2017,8,2017-08-01,Offline,94.5,0,1
15004,INN15005,0,1,24,2017,10,2017-10-24,Online,145.0,0,24
15005,INN15006,1,2,141,2018,5,2018-05-23,Online,114.3,1,23
15006,INN15007,0,2,6,2017,12,2017-12-10,Online,0.0,0,10
15007,INN15008,1,1,247,2018,6,2018-06-06,Offline,115.0,1,6
15008,INN15009,1,0,2,2018,9,2018-09-11,Online,175.0,0,11
15009,INN15010,0,4,49,2017,12,2017-12-30,Offline,71.0,0,30
15010,INN15011,1,4,105,2018,7,2018-07-04,Online,123.25,1,4
15011,INN15012,0,3,82,2018,4,2018-04-26,Offline,90.95,0,26
15012,INN15013,2,1,282,2017,10,2017-10-10,Offline,76.67,0,10
15013,INN15014,0,1,100,2017,10,2017-10-16,Offline,108.0,1,16
15014,INN15015,1,2,49,2017,11,2017-11-16,Offline,60.0,0,16
15015,INN15016,0,3,113,2018,5,2018-05-31,Corporate,100.0,1,31
15016,INN15017,0,3,276,2018,9,2018-09-22,Offline,95.0,1,22
15017,INN15018,2,2,47,2018,6,2018-06-19,Online,70.12,0,19
15018,INN15019,0,1,55,2018,4,2018-04-06,Offline,104.0,0,6
15019,INN15020,0,4,18,2018,3,2018-03-15,Online,79.0,0,15
15020,INN15021,0,2,180,2018,8,2018-08-25,Online,85.5,1,25
15021,INN15022,0,3,204,2018,5,2018-05-05,Offline,90.0,1,5
15022,INN15023,1,1,64,2018,11,2018-11-19,Online,79.2,0,19
15023,INN15024,2,0,2,2018,1,2018-01-03,Online,67.66,0,3
15024,INN15025,1,1,107,2018,9,2018-09-19,Online,130.5,1,19
15025,INN15026,2,2,166,2018,6,2018-06-19,Online,100.3,1,19
15026,INN15027,0,3,44,2018,2,2018-02-17,Offline,75.0,0,17
15027,INN15028,2,0,16,2018,9,2018-09-11,Online,89.0,0,11
15028,INN15029,0,2,169,2018,8,2018-08-18,Online,97.54,0,18
15029,INN15030,0,2,36,2018,1,2018-01-19,Offline,71.0,0,19
15030,INN15031,2,3,341,2018,12,2018-12-29,Online,71.91,1,29
15031,INN15032,0,3,4,2017,11,2017-11-17,Corporate,65.0,0,17
15032,INN15033,2,1,159,2018,8,2018-08-07,Online,130.5,1,7
15033,INN15034,0,1,0,2018,2,2018-02-24,Online,97.0,0,24
15034,INN15035,0,1,10,2018,9,2018-09-30,Aviation,110.0,1,30
15035,INN15036,1,0,49,2018,7,2018-07-11,Online,93.15,1,11
15036,INN15037,0,1,84,2018,11,2018-11-26,Online,79.2,1,26
15037,INN15038,0,4,213,2018,12,2018-12-27,Online,79.48,1,27
15038,INN15039,0,2,163,2018,7,2018-07-22,Online,118.8,1,22
15039,INN15040,0,3,37,2018,10,2018-10-13,Offline,95.0,0,13
15040,INN15041,0,1,180,2017,10,2017-10-16,Offline,70.0,1,16
15041,INN15042,0,1,1,2018,3,2018-03-31,Corporate,95.0,0,31
15042,INN15043,1,2,297,2018,12,2018-12-19,Corporate,106.0,0,19
15043,INN15044,1,3,250,2018,9,2018-09-26,Offline,95.0,1,26
15044,INN15045,2,0,20,2018,9,2018-09-25,Offline,85.5,0,25
15045,INN15046,2,4,45,2018,6,2018-06-17,Online,135.9,0,17
15046,INN15047,0,1,5,2017,9,2017-09-22,Corporate,65.0,0,22
15047,INN15048,0,4,35,2017,10,2017-10-20,Online,96.3,0,20
15048,INN15049,0,3,222,2018,8,2018-08-31,Online,96.3,1,31
15049,INN15050,0,3,43,2017,12,2017-12-31,Offline,118.0,0,31
15050,INN15051,2,1,4,2018,4,2018-04-10,Corporate,65.0,0,10
15051,INN15052,2,3,48,2018,4,2018-04-01,Online,63.22,0,1
15052,INN15053,2,3,49,2018,11,2018-11-24,Online,129.2,0,24
15053,INN15054,1,5,75,2017,10,2017-10-20,Offline,67.83,0,20
15054,INN15055,0,3,159,2018,5,2018-05-26,Online,119.85,1,26
15055,INN15056,0,2,8,2017,10,2017-10-23,Corporate,65.0,0,23
15056,INN15057,1,3,52,2018,12,2018-12-01,Online,88.4,0,1
15057,INN15058,2,5,165,2018,8,2018-08-08,Online,99.45,1,8
15058,INN15059,2,1,2,2018,3,2018-03-27,Offline,100.47,0,27
15059,INN15060,0,1,11,2018,11,2018-11-05,Online,130.0,1,5
15060,INN15061,0,1,193,2018,7,2018-07-15,Online,86.5,1,15
15061,INN15062,2,5,69,2017,12,2017-12-29,Online,92.43,0,29
15062,INN15063,0,1,5,2018,7,2018-07-20,Online,111.0,0,20
15063,INN15064,0,1,13,2018,9,2018-09-07,Online,119.0,1,7
15064,INN15065,2,1,150,2018,1,2018-01-02,Offline,101.0,0,2
15065,INN15066,2,6,153,2018,6,2018-06-07,Online,111.78,1,7
15066,INN15067,1,0,34,2018,5,2018-05-22,Online,75.54,0,22
15067,INN15068,1,1,42,2018,6,2018-06-13,Corporate,89.0,0,13
15068,INN15069,0,1,1,2017,10,2017-10-14,Corporate,95.0,0,14
15069,INN15070,0,2,292,2018,7,2018-07-21,Offline,115.0,1,21
15070,INN15071,1,3,290,2018,12,2018-12-01,Online,73.95,1,1
15071,INN15072,1,0,96,2017,7,2017-07-13,Offline,63.75,0,13
15072,INN15073,0,2,74,2017,9,2017-09-18,Offline,109.0,0,18
15073,INN15074,1,2,54,2018,11,2018-11-11,Online,64.37,0,11
15074,INN15075,2,2,5,2017,12,2017-12-26,Online,63.0,0,26
15075,INN15076,0,2,133,2018,10,2018-10-21,Online,110.7,0,21
15076,INN15077,0,2,292,2018,7,2018-07-21,Offline,90.0,0,21
15077,INN15078,0,1,1,2018,6,2018-06-28,Online,133.0,0,28
15078,INN15079,2,3,34,2018,3,2018-03-03,Online,97.4,0,3
15079,INN15080,1,0,45,2018,10,2018-10-17,Online,185.4,0,17
15080,INN15081,0,3,52,2017,11,2017-11-19,Offline,60.0,0,19
15081,INN15082,0,1,2,2018,1,2018-01-16,Complementary,0.0,0,16
15082,INN15083,1,2,22,2017,9,2017-09-04,Online,105.0,0,4
15083,INN15084,0,2,29,2018,10,2018-10-05,Online,152.0,0,5
15084,INN15085,1,2,159,2018,9,2018-09-19,Offline,144.0,1,19
15085,INN15086,1,2,418,2018,9,2018-09-26,Offline,86.0,1,26
15086,INN15087,0,2,211,2018,5,2018-05-20,Offline,100.0,1,20
15087,INN15088,0,5,7,2018,10,2018-10-04,Online,140.0,1,4
15088,INN15089,2,2,33,2018,10,2018-10-28,Online,109.0,1,28
15089,INN15090,1,1,16,2017,8,2017-08-15,Offline,104.0,0,15
15090,INN15091,1,3,109,2018,5,2018-05-23,Offline,75.0,0,23
15091,INN15092,0,1,41,2017,9,2017-09-04,Offline,110.0,0,4
15092,INN15093,1,0,37,2018,6,2018-06-27,Online,89.1,0,27
15093,INN15094,2,1,205,2018,5,2018-05-29,Offline,90.0,1,29
15094,INN15095,0,4,256,2018,8,2018-08-31,Online,90.95,1,31
15095,INN15096,0,3,11,2018,6,2018-06-14,Corporate,90.0,0,14
15096,INN15097,2,0,18,2018,6,2018-06-12,Online,129.0,0,12
15097,INN15098,2,3,68,2018,3,2018-03-20,Online,99.45,0,20
15098,INN15099,2,0,51,2018,10,2018-10-09,Online,108.0,0,9
15099,INN15100,0,1,37,2018,3,2018-03-25,Online,143.1,1,25
15100,INN15101,1,2,91,2018,5,2018-05-13,Online,140.4,1,13
15101,INN15102,0,1,105,2018,4,2018-04-06,Offline,75.0,1,6
15102,INN15103,2,2,0,2018,11,2018-11-13,Online,98.6,0,13
15103,INN15104,1,3,75,2018,4,2018-04-11,Online,90.95,0,11
15104,INN15105,1,1,5,2018,4,2018-04-11,Offline,99.0,0,11
15105,INN15106,0,1,34,2018,4,2018-04-12,Offline,99.9,0,12
15106,INN15107,2,5,81,2018,3,2018-03-23,Online,89.31,0,23
15107,INN15108,0,4,0,2017,11,2017-11-03,Online,82.45,0,3
15108,INN15109,0,2,0,2017,8,2017-08-14,Offline,109.0,0,14
15109,INN15110,1,2,198,2018,9,2018-09-09,Offline,90.0,1,9
15110,INN15111,0,4,98,2018,5,2018-05-03,Offline,95.0,0,3
15111,INN15112,0,2,0,2018,3,2018-03-04,Online,116.0,0,4
15112,INN15113,2,5,31,2018,1,2018-01-30,Offline,84.03,0,30
15113,INN15114,3,8,204,2018,7,2018-07-18,Online,90.95,0,18
15114,INN15115,1,2,86,2018,11,2018-11-04,Online,90.0,0,4
15115,INN15116,1,0,92,2018,9,2018-09-19,Online,125.1,0,19
15116,INN15117,1,3,64,2018,9,2018-09-19,Online,168.3,0,19
15117,INN15118,0,4,75,2018,4,2018-04-26,Offline,75.0,0,26
15118,INN15119,1,3,29,2018,4,2018-04-14,Online,96.53,1,14
15119,INN15120,0,1,0,2018,8,2018-08-17,Online,138.0,0,17
15120,INN15121,0,2,86,2017,9,2017-09-24,Offline,120.0,0,24
15121,INN15122,2,5,132,2018,7,2018-07-31,Online,121.37,1,31
15122,INN15123,1,2,19,2018,4,2018-04-04,Online,101.27,0,4
15123,INN15124,0,1,11,2018,6,2018-06-14,Online,78.8,0,14
15124,INN15125,0,3,259,2018,5,2018-05-05,Offline,90.0,1,5
15125,INN15126,1,4,67,2018,9,2018-09-05,Online,104.76,0,5
15126,INN15127,0,3,78,2018,4,2018-04-14,Online,96.3,0,14
15127,INN15128,0,3,49,2018,9,2018-09-06,Online,110.7,1,6
15128,INN15129,0,3,193,2017,10,2017-10-15,Offline,65.0,1,15
15129,INN15130,0,1,2,2018,1,2018-01-23,Complementary,0.0,0,23
15130,INN15131,2,0,131,2018,7,2018-07-03,Online,121.5,0,3
15131,INN15132,1,0,29,2018,8,2018-08-08,Online,139.0,0,8
15132,INN15133,0,3,71,2018,5,2018-05-10,Offline,90.0,0,10
15133,INN15134,2,2,80,2018,4,2018-04-24,Online,173.19,1,24
15134,INN15135,0,2,1,2018,8,2018-08-16,Online,168.5,0,16
15135,INN15136,0,1,1,2018,1,2018-01-26,Online,93.0,0,26
15136,INN15137,2,4,99,2018,4,2018-04-27,Online,107.95,0,27
15137,INN15138,2,3,17,2018,2,2018-02-27,Offline,46.4,0,27
15138,INN15139,0,2,43,2018,10,2018-10-12,Online,139.5,0,12
15139,INN15140,2,4,165,2018,7,2018-07-06,Online,108.04,1,6
15140,INN15141,0,1,0,2018,5,2018-05-19,Online,223.0,1,19
15141,INN15142,1,3,41,2018,4,2018-04-11,Online,105.3,0,11
15142,INN15143,2,2,230,2018,9,2018-09-18,Online,109.65,1,18
15143,INN15144,2,1,24,2018,12,2018-12-18,Online,104.0,0,18
15144,INN15145,1,2,315,2018,9,2018-09-30,Offline,160.0,1,30
15145,INN15146,0,2,192,2018,6,2018-06-24,Offline,95.0,0,24
15146,INN15147,0,4,122,2018,5,2018-05-03,Online,99.45,1,3
15147,INN15148,1,4,195,2018,9,2018-09-05,Online,140.25,1,5
15148,INN15149,0,2,37,2017,9,2017-09-16,Online,94.5,0,16
15149,INN15150,2,2,103,2018,10,2018-10-28,Online,123.3,0,28
15150,INN15151,0,4,62,2018,9,2018-09-14,Online,149.4,0,14
15151,INN15152,2,5,112,2018,7,2018-07-06,Offline,72.25,0,6
15152,INN15153,2,3,58,2017,9,2017-09-10,Online,121.56,0,10
15153,INN15154,0,3,166,2018,11,2018-11-01,Offline,110.0,1,1
15154,INN15155,0,2,256,2018,8,2018-08-26,Offline,72.25,0,26
15155,INN15156,2,1,4,2018,11,2018-11-19,Online,128.67,0,19
15156,INN15157,2,1,138,2017,8,2017-08-22,Offline,138.5,0,22
15157,INN15158,0,1,113,2018,10,2018-10-13,Online,108.0,0,13
15158,INN15159,2,2,169,2018,4,2018-04-22,Offline,77.0,0,22
15159,INN15160,0,1,361,2018,11,2018-11-04,Online,91.0,1,4
15160,INN15161,0,1,37,2018,10,2018-10-19,Offline,76.5,0,19
15161,INN15162,0,1,0,2018,3,2018-03-26,Online,89.0,0,26
15162,INN15163,0,1,25,2018,7,2018-07-07,Online,151.0,0,7
15163,INN15164,1,1,275,2018,6,2018-06-04,Offline,62.8,1,4
15164,INN15165,0,3,54,2018,4,2018-04-20,Online,130.05,0,20
15165,INN15166,1,2,80,2018,9,2018-09-26,Online,0.0,0,26
15166,INN15167,2,2,169,2018,4,2018-04-22,Offline,106.0,1,22
15167,INN15168,1,3,96,2018,4,2018-04-18,Online,82.45,0,18
15168,INN15169,0,2,33,2018,9,2018-09-28,Complementary,65.0,0,28
15169,INN15170,1,1,44,2018,6,2018-06-18,Offline,96.3,0,18
15170,INN15171,1,2,86,2017,11,2017-11-20,Offline,49.07,0,20
15171,INN15172,1,1,37,2018,2,2018-02-06,Online,81.55,0,6
15172,INN15173,2,0,0,2018,7,2018-07-24,Online,134.0,0,24
15173,INN15174,0,3,6,2018,2,2018-02-23,Online,158.5,0,23
15174,INN15175,2,1,116,2018,12,2018-12-17,Online,79.2,0,17
15175,INN15176,0,2,265,2018,6,2018-06-24,Offline,115.0,1,24
15176,INN15177,2,2,64,2018,3,2018-03-11,Online,73.95,1,11
15177,INN15178,0,1,1,2017,10,2017-10-13,Complementary,0.0,0,13
15178,INN15179,0,1,7,2018,12,2018-12-13,Corporate,79.0,0,13
15179,INN15180,1,3,103,2018,11,2018-11-07,Online,187.25,0,7
15180,INN15181,2,2,207,2018,10,2018-10-28,Online,85.5,1,28
15181,INN15182,1,3,56,2018,11,2018-11-10,Online,88.23,0,10
15182,INN15183,0,5,231,2018,12,2018-12-27,Offline,64.6,0,27
15183,INN15184,1,3,153,2018,7,2018-07-04,Online,133.88,1,4
15184,INN15185,0,2,320,2018,8,2018-08-18,Offline,115.0,1,18
15185,INN15186,2,1,245,2018,9,2018-09-17,Online,0.0,0,17
15186,INN15187,2,7,14,2018,3,2018-03-04,Online,132.33,1,4
15187,INN15188,0,1,7,2018,10,2018-10-26,Online,109.0,0,26
15188,INN15189,0,2,192,2018,6,2018-06-24,Offline,95.0,0,24
15189,INN15190,1,2,66,2018,7,2018-07-11,Offline,72.25,0,11
15190,INN15191,1,2,39,2018,6,2018-06-20,Online,94.5,0,20
15191,INN15192,0,1,0,2018,9,2018-09-09,Complementary,0.0,0,9
15192,INN15193,2,2,164,2018,9,2018-09-30,Online,126.9,1,30
15193,INN15194,0,3,36,2017,10,2017-10-13,Offline,112.0,0,13
15194,INN15195,1,1,0,2017,12,2017-12-05,Online,73.0,0,5
15195,INN15196,2,2,81,2018,5,2018-05-21,Online,132.6,1,21
15196,INN15197,2,1,89,2018,4,2018-04-09,Online,79.5,0,9
15197,INN15198,1,3,38,2018,6,2018-06-20,Online,99.9,0,20
15198,INN15199,0,3,58,2018,1,2018-01-27,Offline,81.0,0,27
15199,INN15200,0,3,50,2018,10,2018-10-04,Online,118.8,1,4
15200,INN15201,0,3,1,2017,10,2017-10-06,Online,221.33,0,6
15201,INN15202,0,1,3,2017,12,2017-12-10,Corporate,65.0,0,10
15202,INN15203,0,1,0,2018,2,2018-02-12,Online,127.0,0,12
15203,INN15204,0,2,145,2018,8,2018-08-17,Online,142.2,0,17
15204,INN15205,1,2,318,2018,9,2018-09-16,Offline,80.75,0,16
15205,INN15206,0,1,28,2017,10,2017-10-29,Offline,130.0,0,29
15206,INN15207,0,5,129,2018,8,2018-08-16,Online,124.2,0,16
15207,INN15208,2,5,42,2017,10,2017-10-26,Online,98.36,0,26
15208,INN15209,2,2,169,2018,4,2018-04-22,Offline,106.0,1,22
15209,INN15210,0,3,130,2018,9,2018-09-29,Online,139.5,0,29
15210,INN15211,1,1,32,2018,4,2018-04-16,Online,109.8,0,16
15211,INN15212,0,2,6,2018,5,2018-05-31,Corporate,95.0,0,31
